user_id,push_cnt,msg_type
u00007737,2,A
u00007738,1,A
u00007739,2,A
u00007740,1,B
u00007741,1,A
u00007742,2,B
u00007743,2,A
u00007744,2,A
u00007745,2,A
u00007746,2,A
u00007747,1,B
u00007748,2,B
u00007749,1,A
u00007750,1,A
u00007751,0,None
u00007752,2,A
u00007753,1,A
u00007754,0,None
u00007755,2,B
u00007756,2,A
u00007757,1,B
u00007758,2,A
u00007759,2,B
u00007760,1,A
u00007761,2,B
u00007762,2,A
u00007763,2,B
u00007764,0,None
u00007765,2,B
u00007766,1,A
u00007767,2,B
u00007768,0,None
u00007769,1,A
u00007770,1,B
u00007771,1,A
u00007772,1,A
u00007773,0,None
u00007774,1,B
u00007775,2,B
u00007776,0,None
u00007777,1,B
u00007778,1,B
u00007779,1,B
u00007780,1,A
u00007781,1,B
u00007782,1,A
u00007783,1,A
u00007784,2,A
u00007785,2,B
u00007786,1,B
u00007787,2,B
u00007788,1,A
u00007789,1,A
u00007790,1,B
u00007791,2,A
u00007792,2,A
u00007793,1,B
u00007794,2,A
u00007795,2,B
u00007796,2,B
u00007797,2,A
u00007798,0,None
u00007799,1,B
u00007800,2,A
u00007801,2,B
u00007802,2,A
u00007803,0,None
u00007804,0,None
u00007805,2,A
u00007806,2,B
u00007807,0,None
u00007808,1,A
u00007809,2,A
u00007810,1,A
u00007811,2,B
u00007812,2,B
u00007813,2,B
u00007814,0,None
u00007815,1,B
u00007816,1,A
u00007817,1,B
u00007818,2,A
u00007819,0,None
u00007820,0,None
u00007821,1,B
u00007822,1,B
u00007823,0,None
u00007824,2,B
u00007825,2,B
u00007826,1,A
u00007827,1,A
u00007828,1,A
u00007829,2,B
u00007830,0,None
u00007831,2,A
u00007832,1,A
u00007833,2,A
u00007834,1,A
u00007835,0,None
u00007836,2,A
u00007837,1,B
u00007838,0,None
u00007839,2,A
u00007840,1,B
u00007841,2,B
u00007842,2,B
u00007843,1,A
u00007844,1,B
u00007845,1,A
u00007846,1,B
u00007847,2,A
u00007848,1,B
u00007849,2,A
u00007850,1,A
u00007851,2,B
u00007852,0,None
u00007853,2,B
u00007854,2,B
u00007855,1,A
u00007856,0,None
u00007857,2,A
u00007858,0,None
u00007859,2,B
u00007860,2,B
u00007861,1,A
u00007862,1,B
u00007863,0,None
u00007864,1,B
u00007865,1,A
u00007866,2,B
u00007867,2,B
u00007868,1,B
u00007869,1,B
u00007870,2,B
u00007871,1,B
u00007872,1,B
u00007873,0,None
u00007874,2,B
u00007875,2,A
u00007876,2,B
u00007877,0,None
u00007878,2,A
u00007879,2,B
u00007880,0,None
u00007881,2,A
u00007882,2,B
u00007883,1,A
u00007884,1,A
u00007885,1,A
u00007886,2,A
u00007887,1,B
u00007888,1,A
u00007889,2,A
u00007890,1,B
u00007891,1,B
u00007892,0,None
u00007893,1,A
u00007894,1,B
u00007895,1,B
u00007896,0,None
u00007897,1,A
u00007898,1,A
u00007899,2,B
u00007900,2,B
u00007901,1,A
u00007902,1,A
u00007903,1,A
u00007904,2,B
u00007905,2,A
u00007906,0,None
u00007907,0,None
u00007908,1,A
u00007909,2,B
u00007910,1,A
u00007911,0,None
u00007912,2,B
u00007913,1,A
u00007914,1,A
u00007915,2,A
u00007916,1,A
u00007917,0,None
u00007918,2,B
u00007919,0,None
u00007920,1,A
u00007921,2,B
u00007922,1,A
u00007923,1,B
u00007924,2,A
u00007925,2,A
u00007926,2,A
u00007927,2,B
u00007928,1,A
u00007929,1,B
u00007930,2,B
u00007931,1,A
u00007932,2,B
u00007933,1,B
u00007934,2,B
u00007935,1,A
u00007936,2,B
u00007937,1,B
u00007938,1,B
u00007939,2,A
u00007940,2,A
u00007941,2,B
u00007942,2,B
u00007943,1,A
u00007944,2,B
u00007945,2,A
u00007946,2,A
u00007947,2,A
u00007948,2,A
u00007949,1,A
u00007950,2,A
u00007951,2,A
u00007952,1,B
u00007953,2,B
u00007954,2,A
u00007955,2,A
u00007956,2,A
u00007957,1,B
u00007958,2,B
u00007959,2,B
u00007960,2,B
u00007961,1,A
u00007962,1,A
u00007963,0,None
u00007964,1,B
u00007965,2,B
u00007966,1,A
u00007967,1,B
u00007968,2,B
u00007969,2,B
u00007970,0,None
u00007971,2,A
u00007972,2,B
u00007973,1,A
u00007974,0,None
u00007975,2,B
u00007976,2,A
u00007977,2,A
u00007978,2,B
u00007979,2,B
u00007980,1,B
u00007981,1,B
u00007982,2,A
u00007983,0,None
u00007984,1,A
u00007985,1,A
u00007986,1,B
u00007987,2,B
u00007988,0,None
u00007989,1,B
u00007990,0,None
u00007991,1,B
u00007992,2,A
u00007993,2,A
u00007994,1,A
u00007995,1,A
u00007996,1,A
u00007997,2,A
u00007998,2,A
u00007999,0,None
u00008000,2,A
u00008001,2,A
u00008002,2,B
u00008003,0,None
u00008004,0,None
u00008005,1,B
u00008006,1,A
u00008007,1,A
u00008008,1,A
u00008009,1,A
u00008010,0,None
u00008011,2,B
u00008012,1,A
u00008013,2,A
u00008014,1,A
u00008015,1,B
u00008016,0,None
u00008017,2,B
u00008018,1,A
u00008019,1,A
u00008020,1,A
u00008021,2,B
u00008022,2,A
u00008023,1,B
u00008024,2,B
u00008025,1,B
u00008026,2,A
u00008027,2,B
u00008028,2,A
u00008029,2,A
u00008030,1,B
u00008031,0,None
u00008032,2,A
u00008033,0,None
u00008034,1,A
u00008035,1,A
u00008036,0,None
u00008037,1,B
u00008038,2,A
u00008039,2,B
u00008040,1,A
u00008041,2,A
u00008042,2,A
u00008043,2,B
u00008044,1,A
u00008045,2,B
u00008046,2,B
u00008047,0,None
u00008048,1,B
u00008049,2,B
u00008050,1,A
u00008051,2,B
u00008052,1,A
u00008053,2,B
u00008054,1,B
u00008055,0,None
u00008056,1,B
u00008057,2,A
u00008058,2,A
u00008059,1,B
u00008060,2,B
u00008061,0,None
u00008062,0,None
u00008063,2,A
u00008064,1,A
u00008065,1,B
u00008066,1,B
u00008067,1,A
u00008068,2,B
u00008069,1,B
u00008070,0,None
u00008071,2,B
u00008072,2,A
u00008073,1,A
u00008074,1,B
u00008075,1,B
u00008076,2,B
u00008077,2,A
u00008078,1,B
u00008079,1,A
u00008080,2,A
u00008081,0,None
u00008082,1,B
u00008083,2,A
u00008084,2,B
u00008085,2,B
u00008086,2,B
u00008087,2,A
u00008088,2,B
u00008089,1,A
u00008090,0,None
u00008091,0,None
u00008092,2,B
u00008093,2,B
u00008094,2,A
u00008095,2,A
u00008096,1,B
u00008097,2,B
u00008098,0,None
u00008099,1,B
u00008100,2,A
u00008101,1,B
u00008102,2,A
u00008103,0,None
u00008104,1,A
u00008105,1,A
u00008106,2,A
u00008107,2,A
u00008108,2,A
u00008109,2,A
u00008110,2,A
u00008111,1,A
u00008112,2,B
u00008113,2,B
u00008114,2,B
u00008115,2,B
u00008116,1,A
u00008117,2,A
u00008118,1,B
u00008119,2,A
u00008120,1,B
u00008121,2,A
u00008122,1,B
u00008123,1,A
u00008124,1,A
u00008125,1,B
u00008126,2,A
u00008127,2,A
u00008128,2,B
u00008129,1,A
u00008130,0,None
u00008131,1,B
u00008132,1,B
u00008133,2,B
u00008134,0,None
u00008135,0,None
u00008136,0,None
u00008137,2,B
u00008138,2,B
u00008139,0,None
u00008140,2,A
u00008141,0,None
u00008142,0,None
u00008143,2,B
u00008144,1,B
u00008145,1,A
u00008146,0,None
u00008147,1,A
u00008148,2,A
u00008149,1,B
u00008150,2,B
u00008151,0,None
u00008152,2,A
u00008153,2,A
u00008154,2,B
u00008155,2,B
u00008156,2,A
u00008157,2,B
u00008158,0,None
u00008159,2,B
u00008160,2,A
u00008161,1,A
u00008162,2,A
u00008163,1,B
u00008164,2,B
u00008165,1,A
u00008166,2,A
u00008167,1,B
u00008168,0,None
u00008169,2,B
u00008170,2,B
u00008171,2,A
u00008172,0,None
u00008173,1,A
u00008174,1,A
u00008175,1,A
u00008176,0,None
u00008177,0,None
u00008178,2,A
u00008179,2,B
u00008180,1,A
u00008181,1,A
u00008182,1,B
u00008183,1,B
u00008184,1,B
u00008185,1,A
u00008186,1,A
u00008187,2,A
u00008188,1,A
u00008189,1,A
u00008190,1,A
u00008191,2,B
u00008192,2,A
u00008193,0,None
u00008194,1,A
u00008195,1,B
u00008196,1,A
u00008197,0,None
u00008198,2,A
u00008199,2,B
u00008200,2,A
u00008201,0,None
u00008202,1,A
u00008203,1,A
u00008204,1,A
u00008205,0,None
u00008206,0,None
u00008207,2,B
u00008208,1,A
u00008209,1,A
u00008210,1,B
u00008211,2,B
u00008212,1,A
u00008213,1,A
u00008214,0,None
u00008215,1,A
u00008216,2,A
u00008217,1,B
u00008218,2,B
u00008219,0,None
u00008220,1,A
u00008221,1,A
u00008222,1,B
u00008223,1,A
u00008224,2,A
u00008225,1,B
u00008226,1,A
u00008227,1,A
u00008228,2,A
u00008229,0,None
u00008230,2,B
u00008231,1,B
u00008232,1,A
u00008233,1,A
u00008234,2,A
u00008235,2,B
u00008236,2,A
u00008237,1,A
u00008238,1,A
u00008239,2,B
u00008240,2,B
u00008241,2,B
u00008242,1,B
u00008243,2,A
u00008244,1,B
u00008245,0,None
u00008246,2,B
u00008247,2,A
u00008248,1,A
u00008249,1,A
u00008250,1,B
u00008251,1,B
u00008252,2,A
u00008253,1,B
u00008254,2,B
u00008255,1,A
u00008256,2,A
u00008257,1,A
u00008258,2,B
u00008259,2,B
u00008260,2,B
u00008261,2,B
u00008262,2,B
u00008263,0,None
u00008264,2,B
u00008265,0,None
u00008266,0,None
u00008267,0,None
u00008268,0,None
u00008269,1,A
u00008270,1,B
u00008271,1,B
u00008272,1,B
u00008273,2,B
u00008274,1,B
u00008275,0,None
u00008276,2,B
u00008277,0,None
u00008278,0,None
u00008279,1,A
u00008280,0,None
u00008281,2,B
u00008282,1,B
u00008283,1,A
u00008284,1,B
u00008285,0,None
u00008286,2,B
u00008287,2,A
u00008288,2,A
u00008289,1,B
u00008290,0,None
u00008291,1,A
u00008292,2,A
u00008293,1,A
u00008294,2,B
u00008295,1,A
u00008296,2,A
u00008297,2,B
u00008298,1,A
u00008299,1,B
u00008300,1,B
u00008301,1,B
u00008302,2,A
u00008303,2,B
u00008304,2,A
u00008305,0,None
u00008306,0,None
u00008307,1,A
u00008308,2,B
u00008309,1,B
u00008310,0,None
u00008311,1,B
u00008312,2,A
u00008313,1,B
u00008314,0,None
u00008315,0,None
u00008316,0,None
u00008317,1,A
u00008318,1,A
u00008319,1,B
u00008320,1,A
u00008321,2,B
u00008322,1,A
u00008323,1,A
u00008324,1,B
u00008325,2,B
u00008326,2,A
u00008327,2,A
u00008328,2,A
u00008329,2,A
u00008330,1,B
u00008331,2,B
u00008332,0,None
u00008333,2,A
u00008334,1,B
u00008335,1,B
u00008336,1,B
u00008337,1,B
u00008338,1,A
u00008339,0,None
u00008340,2,B
u00008341,0,None
u00008342,1,B
u00008343,0,None
u00008344,2,A
u00008345,1,A
u00008346,0,None
u00008347,2,B
u00008348,2,A
u00008349,2,A
u00008350,1,A
u00008351,1,B
u00008352,0,None
u00008353,1,A
u00008354,2,B
u00008355,2,B
u00008356,2,B
u00008357,1,A
u00008358,2,B
u00008359,1,B
u00008360,1,B
u00008361,0,None
u00008362,2,B
u00008363,1,A
u00008364,1,A
u00008365,2,A
u00008366,2,A
u00008367,0,None
u00008368,2,A
u00008369,1,B
u00008370,2,B
u00008371,1,B
u00008372,1,B
u00008373,1,A
u00008374,2,B
u00008375,1,A
u00008376,2,A
u00008377,1,A
u00008378,2,B
u00008379,1,A
u00008380,1,B
u00008381,2,A
u00008382,2,B
u00008383,0,None
u00008384,2,B
u00008385,0,None
u00008386,2,A
u00008387,1,B
u00008388,2,A
u00008389,2,B
u00008390,2,B
u00008391,1,A
u00008392,0,None
u00008393,1,B
u00008394,1,B
u00008395,1,B
u00008396,2,A
u00008397,1,A
u00008398,1,A
u00008399,1,A
u00008400,1,A
u00008401,2,A
u00008402,1,B
u00008403,2,A
u00008404,0,None
u00008405,0,None
u00008406,2,A
u00008407,1,A
u00008408,1,A
u00008409,1,A
u00008410,0,None
u00008411,2,B
u00008412,2,B
u00008413,2,B
u00008414,1,B
u00008415,2,A
u00008416,2,A
u00008417,1,B
u00008418,2,B
u00008419,1,A
u00008420,1,A
u00008421,1,A
u00008422,2,A
u00008423,0,None
u00008424,2,A
u00008425,1,B
u00008426,2,A
u00008427,0,None
u00008428,2,A
u00008429,1,A
u00008430,1,A
u00008431,2,B
u00008432,1,B
u00008433,2,B
u00008434,1,A
u00008435,0,None
u00008436,1,B
u00008437,1,B
u00008438,1,A
u00008439,2,A
u00008440,2,B
u00008441,1,B
u00008442,1,A
u00008443,2,B
u00008444,1,B
u00008445,2,A
u00008446,1,A
u00008447,2,B
u00008448,2,A
u00008449,1,A
u00008450,0,None
u00008451,2,A
u00008452,1,A
u00008453,2,B
u00008454,2,B
u00008455,1,B
u00008456,0,None
u00008457,2,A
u00008458,2,A
u00008459,2,B
u00008460,0,None
u00008461,1,B
u00008462,1,B
u00008463,2,B
u00008464,0,None
u00008465,1,B
u00008466,1,B
u00008467,2,B
u00008468,0,None
u00008469,2,B
u00008470,0,None
u00008471,1,B
u00008472,2,A
u00008473,2,B
u00008474,0,None
u00008475,1,A
u00008476,0,None
u00008477,0,None
u00008478,1,A
u00008479,0,None
u00008480,1,A
u00008481,0,None
u00008482,1,A
u00008483,0,None
u00008484,2,B
u00008485,0,None
u00008486,1,A
u00008487,0,None
u00008488,1,A
u00008489,1,B
u00008490,1,A
u00008491,0,None
u00008492,1,A
u00008493,2,A
u00008494,2,B
u00008495,2,A
u00008496,1,A
u00008497,2,B
u00008498,1,A
u00008499,0,None
u00008500,1,A
u00008501,1,A
u00008502,2,B
u00008503,2,B
u00008504,0,None
u00008505,1,A
u00008506,2,A
u00008507,2,A
u00008508,2,B
u00008509,1,B
u00008510,0,None
u00008511,0,None
u00008512,2,A
u00008513,0,None
u00008514,2,A
u00008515,0,None
u00008516,0,None
u00008517,2,B
u00008518,2,B
u00008519,2,B
u00008520,0,None
u00008521,1,A
u00008522,1,B
u00008523,1,A
u00008524,2,B
u00008525,2,B
u00008526,0,None
u00008527,2,A
u00008528,2,A
u00008529,1,A
u00008530,2,A
u00008531,0,None
u00008532,0,None
u00008533,0,None
u00008534,0,None
u00008535,2,B
u00008536,2,B
u00008537,2,A
u00008538,2,B
u00008539,1,A
u00008540,2,A
u00008541,0,None
u00008542,0,None
u00008543,2,A
u00008544,2,B
u00008545,1,B
u00008546,1,A
u00008547,0,None
u00008548,2,A
u00008549,1,A
u00008550,1,A
u00008551,2,B
u00008552,1,A
u00008553,0,None
u00008554,1,B
u00008555,2,B
u00008556,2,B
u00008557,1,B
u00008558,2,A
u00008559,1,A
u00008560,2,B
u00008561,1,B
u00008562,2,B
u00008563,1,A
u00008564,2,B
u00008565,0,None
u00008566,1,B
u00008567,1,B
u00008568,0,None
u00008569,0,None
u00008570,2,B
u00008571,1,A
u00008572,1,A
u00008573,1,A
u00008574,2,A
u00008575,2,B
u00008576,0,None
u00008577,1,B
u00008578,1,B
u00008579,1,B
u00008580,1,B
u00008581,0,None
u00008582,1,B
u00008583,1,A
u00008584,1,B
u00008585,0,None
u00008586,1,B
u00008587,2,A
u00008588,1,B
u00008589,0,None
u00008590,1,B
u00008591,2,A
u00008592,2,A
u00008593,1,B
u00008594,2,B
u00008595,0,None
u00008596,2,B
u00008597,1,A
u00008598,0,None
u00008599,1,A
u00008600,1,A
u00008601,1,A
u00008602,1,A
u00008603,2,A
u00008604,1,A
u00008605,1,A
u00008606,1,A
u00008607,2,A
u00008608,1,A
u00008609,2,B
u00008610,1,A
u00008611,0,None
u00008612,1,A
u00008613,0,None
u00008614,2,A
u00008615,1,A
u00008616,0,None
u00008617,1,B
u00008618,1,B
u00008619,0,None
u00008620,1,A
u00008621,2,A
u00008622,0,None
u00008623,1,B
u00008624,2,A
u00008625,1,A
u00008626,2,B
u00008627,2,B
u00008628,1,B
u00008629,0,None
u00008630,2,B
u00008631,0,None
u00008632,2,A
u00008633,1,A
u00008634,2,B
u00008635,2,B
u00008636,1,A
u00008637,0,None
u00008638,2,A
u00008639,2,B
u00008640,2,A
u00008641,1,A
u00008642,1,B
u00008643,1,B
u00008644,2,A
u00008645,2,A
u00008646,0,None
u00008647,0,None
u00008648,0,None
u00008649,2,A
u00008650,2,A
u00008651,0,None
u00008652,0,None
u00008653,0,None
u00008654,1,A
u00008655,2,A
u00008656,1,B
u00008657,1,A
u00008658,0,None
u00008659,0,None
u00008660,0,None
u00008661,2,A
u00008662,1,B
u00008663,0,None
u00008664,0,None
u00008665,0,None
u00008666,2,B
u00008667,2,A
u00008668,0,None
u00008669,1,A
u00008670,0,None
u00008671,1,A
u00008672,2,B
u00008673,2,B
u00008674,2,B
u00008675,2,B
u00008676,2,A
u00008677,0,None
u00008678,1,A
u00008679,2,B
u00008680,0,None
u00008681,2,A
u00008682,1,A
u00008683,0,None
u00008684,2,A
u00008685,0,None
u00008686,0,None
u00008687,2,A
u00008688,2,A
u00008689,0,None
u00008690,2,A
u00008691,1,B
u00008692,2,A
u00008693,2,B
u00008694,1,B
u00008695,0,None
u00008696,2,B
u00008697,0,None
u00008698,1,B
u00008699,1,A
u00008700,1,A
u00008701,2,B
u00008702,2,B
u00008703,1,B
u00008704,2,A
u00008705,2,B
u00008706,2,A
u00008707,1,A
u00008708,2,B
u00008709,1,B
u00008710,2,B
u00008711,1,B
u00008712,1,A
u00008713,2,B
u00008714,0,None
u00008715,2,A
u00008716,1,A
u00008717,1,A
u00008718,0,None
u00008719,1,B
u00008720,2,A
u00008721,2,B
u00008722,2,A
u00008723,1,A
u00008724,2,A
u00008725,2,B
u00008726,1,A
u00008727,2,A
u00008728,2,B
u00008729,0,None
u00008730,2,B
u00008731,0,None
u00008732,2,B
u00008733,0,None
u00008734,2,B
u00008735,0,None
u00008736,0,None
u00008737,1,A
u00008738,2,A
u00008739,2,A
u00008740,2,B
u00008741,2,B
u00008742,2,B
u00008743,1,B
u00008744,1,B
u00008745,1,A
u00008746,1,A
u00008747,1,A
u00008748,0,None
u00008749,1,B
u00008750,1,B
u00008751,2,A
u00008752,0,None
u00008753,1,A
u00008754,1,B
u00008755,2,B
u00008756,1,B
u00008757,1,B
u00008758,0,None
u00008759,2,B
u00008760,0,None
u00008761,0,None
u00008762,1,A
u00008763,2,A
u00008764,2,A
u00008765,0,None
u00008766,0,None
u00008767,1,B
u00008768,1,A
u00008769,2,B
u00008770,1,A
u00008771,1,B
u00008772,2,B
u00008773,1,A
u00008774,0,None
u00008775,1,A
u00008776,2,B
u00008777,1,B
u00008778,2,A
u00008779,0,None
u00008780,2,A
u00008781,2,B
u00008782,0,None
u00008783,2,A
u00008784,1,B
u00008785,1,B
u00008786,1,A
u00008787,2,A
u00008788,1,B
u00008789,2,A
u00008790,2,A
u00008791,2,B
u00008792,2,A
u00008793,1,B
u00008794,2,B
u00008795,2,B
u00008796,1,B
u00008797,1,B
u00008798,1,B
u00008799,2,A
u00008800,0,None
u00008801,2,A
u00008802,1,B
u00008803,1,B
u00008804,0,None
u00008805,2,B
u00008806,2,A
u00008807,1,A
u00008808,1,A
u00008809,0,None
u00008810,2,B
u00008811,2,A
u00008812,1,A
u00008813,2,B
u00008814,1,A
u00008815,2,B
u00008816,1,A
u00008817,1,B
u00008818,1,A
u00008819,2,B
u00008820,0,None
u00008821,2,B
u00008822,2,B
u00008823,0,None
u00008824,2,A
u00008825,2,B
u00008826,1,A
u00008827,2,A
u00008828,2,B
u00008829,2,A
u00008830,1,B
u00008831,1,B
u00008832,2,B
u00008833,0,None
u00008834,2,A
u00008835,2,A
u00008836,2,A
u00008837,1,A
u00008838,0,None
u00008839,2,B
u00008840,0,None
u00008841,1,A
u00008842,2,B
u00008843,1,A
u00008844,1,B
u00008845,1,A
u00008846,1,B
u00008847,1,B
u00008848,1,A
u00008849,2,A
u00008850,2,B
u00008851,2,B
u00008852,1,B
u00008853,0,None
u00008854,0,None
u00008855,2,A
u00008856,2,A
u00008857,2,B
u00008858,2,B
u00008859,2,B
u00008860,2,B
u00008861,1,B
u00008862,1,A
u00008863,0,None
u00008864,1,B
u00008865,2,A
u00008866,1,B
u00008867,1,B
u00008868,2,B
u00008869,1,A
u00008870,1,B
u00008871,1,A
u00008872,2,A
u00008873,0,None
u00008874,2,A
u00008875,0,None
u00008876,0,None
u00008877,1,A
u00008878,2,A
u00008879,2,B
u00008880,0,None
u00008881,2,B
u00008882,1,B
u00008883,2,B
u00008884,1,B
u00008885,2,B
u00008886,1,B
u00008887,0,None
u00008888,2,B
u00008889,2,A
u00008890,1,A
u00008891,2,A
u00008892,1,A
u00008893,1,B
u00008894,1,A
u00008895,1,B
u00008896,2,A
u00008897,2,B
u00008898,1,A
u00008899,2,B
u00008900,1,B
u00008901,1,A
u00008902,0,None
u00008903,2,B
u00008904,2,B
u00008905,1,B
u00008906,1,A
u00008907,1,B
u00008908,1,B
u00008909,2,A
u00008910,1,B
u00008911,2,A
u00008912,1,A
u00008913,1,A
u00008914,1,A
u00008915,2,B
u00008916,2,A
u00008917,0,None
u00008918,1,B
u00008919,0,None
u00008920,2,A
u00008921,0,None
u00008922,2,A
u00008923,2,A
u00008924,2,A
u00008925,2,B
u00008926,1,A
u00008927,2,B
u00008928,2,B
u00008929,1,A
u00008930,2,A
u00008931,1,A
u00008932,0,None
u00008933,0,None
u00008934,1,B
u00008935,1,A
u00008936,1,B
u00008937,2,B
u00008938,2,B
u00008939,1,B
u00008940,2,B
u00008941,1,B
u00008942,1,A
u00008943,2,B
u00008944,1,A
u00008945,2,B
u00008946,0,None
u00008947,0,None
u00008948,1,B
u00008949,1,A
u00008950,1,A
u00008951,1,B
u00008952,2,B
u00008953,0,None
u00008954,1,A
u00008955,1,A
u00008956,2,B
u00008957,1,B
u00008958,2,A
u00008959,2,A
u00008960,1,A
u00008961,2,B
u00008962,1,B
u00008963,2,B
u00008964,2,A
u00008965,0,None
u00008966,0,None
u00008967,2,B
u00008968,2,B
u00008969,1,A
u00008970,0,None
u00008971,1,A
u00008972,2,A
u00008973,1,A
u00008974,1,A
u00008975,2,A
u00008976,2,B
u00008977,1,B
u00008978,1,A
u00008979,2,A
u00008980,1,B
u00008981,1,B
u00008982,1,B
u00008983,1,A
u00008984,1,B
u00008985,1,A
u00008986,0,None
u00008987,2,B
u00008988,0,None
u00008989,1,A
u00008990,0,None
u00008991,0,None
u00008992,2,B
u00008993,2,A
u00008994,2,A
u00008995,2,A
u00008996,1,A
u00008997,2,B
u00008998,1,B
u00008999,1,B
u00009000,1,B
u00009001,2,B
u00009002,2,A
u00009003,1,A
u00009004,1,A
u00009005,0,None
u00009006,1,A
u00009007,1,B
u00009008,1,B
u00009009,2,A
u00009010,2,A
u00009011,0,None
u00009012,2,A
u00009013,2,B
u00009014,1,A
u00009015,2,B
u00009016,1,A
u00009017,1,A
u00009018,1,B
u00009019,2,A
u00009020,1,A
u00009021,1,A
u00009022,2,B
u00009023,2,A
u00009024,0,None
u00009025,2,A
u00009026,2,A
u00009027,2,B
u00009028,2,B
u00009029,1,B
u00009030,1,A
u00009031,1,A
u00009032,2,B
u00009033,2,A
u00009034,1,A
u00009035,0,None
u00009036,2,A
u00009037,2,B
u00009038,2,B
u00009039,2,A
u00009040,2,A
u00009041,1,B
u00009042,0,None
u00009043,1,B
u00009044,1,B
u00009045,2,A
u00009046,1,A
u00009047,1,A
u00009048,0,None
u00009049,1,B
u00009050,2,A
u00009051,2,B
u00009052,0,None
u00009053,1,B
u00009054,0,None
u00009055,2,B
u00009056,2,A
u00009057,2,B
u00009058,0,None
u00009059,0,None
u00009060,0,None
u00009061,0,None
u00009062,0,None
u00009063,2,A
u00009064,1,A
u00009065,0,None
u00009066,2,A
u00009067,2,B
u00009068,0,None
u00009069,0,None
u00009070,1,B
u00009071,2,A
u00009072,2,B
u00009073,1,A
u00009074,2,B
u00009075,1,B
u00009076,2,B
u00009077,2,A
u00009078,2,B
u00009079,2,A
u00009080,1,A
u00009081,2,B
u00009082,1,A
u00009083,2,B
u00009084,2,A
u00009085,2,A
u00009086,2,A
u00009087,1,A
u00009088,0,None
u00009089,0,None
u00009090,2,A
u00009091,1,B
u00009092,2,A
u00009093,2,A
u00009094,1,B
u00009095,2,A
u00009096,0,None
u00009097,0,None
u00009098,2,B
u00009099,1,A
u00009100,1,B
u00009101,0,None
u00009102,0,None
u00009103,0,None
u00009104,1,A
u00009105,1,B
u00009106,1,B
u00009107,1,B
u00009108,1,B
u00009109,1,A
u00009110,2,A
u00009111,1,B
u00009112,2,B
u00009113,1,A
u00009114,1,A
u00009115,1,A
u00009116,1,B
u00009117,2,B
u00009118,1,A
u00009119,1,A
u00009120,0,None
u00009121,2,A
u00009122,1,A
u00009123,2,A
u00009124,2,B
u00009125,1,B
u00009126,2,B
u00009127,1,A
u00009128,0,None
u00009129,1,A
u00009130,2,A
u00009131,2,B
u00009132,1,B
u00009133,2,A
u00009134,1,B
u00009135,0,None
u00009136,2,B
u00009137,2,B
u00009138,1,B
u00009139,0,None
u00009140,1,A
u00009141,1,B
u00009142,1,B
u00009143,2,B
u00009144,1,A
u00009145,1,A
u00009146,1,A
u00009147,0,None
u00009148,1,A
u00009149,0,None
u00009150,1,A
u00009151,2,A
u00009152,2,A
u00009153,1,B
u00009154,0,None
u00009155,1,A
u00009156,0,None
u00009157,1,B
u00009158,2,A
u00009159,0,None
u00009160,1,B
u00009161,1,B
u00009162,1,A
u00009163,1,A
u00009164,2,A
u00009165,0,None
u00009166,1,B
u00009167,2,B
u00009168,2,A
u00009169,1,A
u00009170,0,None
u00009171,2,B
u00009172,1,A
u00009173,2,B
u00009174,0,None
u00009175,1,B
u00009176,2,B
u00009177,0,None
u00009178,2,A
u00009179,1,A
u00009180,2,B
u00009181,0,None
u00009182,2,A
u00009183,0,None
u00009184,2,B
u00009185,2,B
u00009186,2,A
u00009187,2,B
u00009188,1,B
u00009189,2,A
u00009190,0,None
u00009191,0,None
u00009192,2,B
u00009193,2,B
u00009194,2,A
u00009195,2,A
u00009196,2,A
u00009197,2,B
u00009198,0,None
u00009199,0,None
u00009200,0,None
u00009201,0,None
u00009202,2,A
u00009203,1,B
u00009204,1,B
u00009205,0,None
u00009206,2,A
u00009207,2,A
u00009208,2,A
u00009209,2,B
u00009210,2,B
u00009211,1,A
u00009212,1,B
u00009213,0,None
u00009214,1,A
u00009215,2,A
u00009216,1,A
u00009217,2,A
u00009218,1,A
u00009219,2,B
u00009220,2,A
u00009221,2,A
u00009222,2,B
u00009223,1,A
u00009224,2,A
u00009225,1,B
u00009226,2,A
u00009227,1,A
u00009228,2,B
u00009229,0,None
u00009230,1,A
u00009231,2,A
u00009232,1,B
u00009233,2,A
u00009234,1,A
u00009235,2,A
u00009236,0,None
u00009237,2,B
u00009238,1,B
u00009239,2,A
u00009240,2,B
u00009241,1,A
u00009242,1,A
u00009243,1,A
u00009244,0,None
u00009245,2,B
u00009246,2,A
u00009247,2,B
u00009248,1,A
u00009249,1,B
u00009250,2,B
u00009251,1,B
u00009252,1,A
u00009253,0,None
u00009254,0,None
u00009255,2,A
u00009256,0,None
u00009257,1,A
u00009258,2,A
u00009259,0,None
u00009260,1,A
u00009261,1,A
u00009262,1,B
u00009263,1,B
u00009264,0,None
u00009265,1,A
u00009266,0,None
u00009267,2,B
u00009268,2,A
u00009269,1,B
u00009270,2,B
u00009271,1,A
u00009272,0,None
u00009273,1,A
u00009274,1,A
u00009275,2,B
u00009276,1,A
u00009277,2,A
u00009278,1,A
u00009279,1,B
u00009280,0,None
u00009281,1,B
u00009282,1,B
u00009283,0,None
u00009284,1,B
u00009285,0,None
u00009286,1,A
u00009287,2,A
u00009288,1,A
u00009289,1,B
